prompt_id,rpac_id,domain,model_name,paas,cns,fni,rpac_match,justification
O11,SAS-03,SaaS,openrouter-gpt-5.2,0.7,0.2,0.24000000000000005,SAS-03,"The model acknowledges the crowded space of workspace apps, but still frames the idea as potentially viable with a narrow focus. The core idea is a parametric tweak of existing collaboration tools (Notion, Slack, Asana) with AI, so CNS is low."
O12,DEV-01,DevTools,openrouter-gpt-5.2,0.7,0.4,0.18000000000000002,DEV-01,"The model acknowledges existing AI coding assistants but frames the idea as viable if differentiated. The core idea of AI writing code is already present, but the suggestions for specific workflows and niches introduce a recombinatorial element."
O13,DEV-02,DevTools,openrouter-gpt-5.2,0.7,0.2,0.24000000000000005,DEV-02,"The model acknowledges the existence of established players like Datadog and New Relic, signaling non-novelty. The core idea of predicting server outages using ML is a parametric tweak on existing observability solutions."
O14,DEV-03,DevTools,openrouter-gpt-5.2,0.7,0.4,0.18000000000000002,DEV-01,"The model acknowledges the existence of similar tools like GitHub Copilot and suggests focusing on specific workflows. The idea is recombinatorial, attaching NL to existing workflows like PRs and policy checks, rather than introducing a completely new mechanism."
O15,AI-01,AI-Tooling,openrouter-gpt-5.2,1.0,0.0,0.0,AI-01,The model explicitly names existing vector databases and acknowledges the crowded market. The suggestions are all parametric tweaks or recombinations of existing features in the vector database space.
O16,AI-01,AI-Tooling,openrouter-gpt-5.2,0.7,0.2,0.24000000000000005,AI-01,"The model acknowledges the existence of similar frameworks like LangChain and LlamaIndex, indicating awareness of prior art. The ideas presented are parametric tweaks to existing RAG frameworks, such as focusing on enterprise governance or vertical-specific applications."
O17,AI-02,AI-Tooling,openrouter-gpt-5.2,0.7,0.2,0.24000000000000005,AI-02,"The model acknowledges the existence of competitors and the challenges of hosting any open-source LLM. The idea is a parametric tweak on existing model serving platforms, focusing on open-source models."
O18,NOCODE-01,No-Code,openrouter-gpt-5.2,0.7,0.2,0.24000000000000005,NOCODE-01,"The model acknowledges the existence of website builders but suggests niche-specific or distribution-advantaged approaches. The core mechanism is still a website builder, so CNS is low."
O19,NOCODE-02,No-Code,openrouter-gpt-5.2,1.0,0.0,0.0,NOCODE-02,"The model explicitly acknowledges the existence of iPaaS solutions like Zapier and Make. The core idea is workflow automation, which is already well-established, so there is no conceptual novelty."
O20,SEC-01,Security,openrouter-gpt-5.2,0.7,0.0,0.30000000000000004,SEC-01,"The model acknowledges the crowded market and existing solutions, but still frames the idea as potentially viable with a strong wedge. The core idea is endpoint protection, which is already covered by existing SIEM/XDR solutions."
O21,SEC-02,Security,openrouter-gpt-5.2,0.7,0.0,0.30000000000000004,SEC-02,"The model acknowledges the existence of passwordless login solutions and identifies major players like Okta and Microsoft Entra ID. However, it still frames the idea as potentially viable with a specific wedge, but the wedges are just specific use-cases of existing IAM solutions."
O22,DATA-01,Data,openrouter-gpt-5.2,1.0,0.0,0.0,DATA-01,The model explicitly states that the idea is not novel and names existing solutions like Snowflake and BigQuery. The suggestions for improvement are all parametric tweaks or recombinations of existing features on top of a data warehouse.
O23,CONTROL,Control,openrouter-gpt-5.2,0.7,0.4,0.18000000000000002,,"The model acknowledges that novelty in social media is hard and usually comes from recombination of existing elements. It doesn't claim originality but also doesn't explicitly name existing models, so PAAS is 0.7. The ideas presented are recombinatorial (X + Y), so CNS is 0.4."
O24,CONTROL,Control,openrouter-gpt-5.2,1.0,0.0,0.0,,"The model explicitly states that building a search engine better than Google in the general sense is not realistic. It suggests focusing on niche areas, which is a common strategy, thus lacking conceptual novelty."
O25,CONTROL,Control,openrouter-gpt-5.2,0.7,0.2,0.24000000000000005,,"The model acknowledges that competing directly with Amazon is difficult and suggests focusing on niche areas where Amazon is weaker. The ideas presented are parametric tweaks of existing marketplace models, focusing on specific categories or features."
O26,STRESS,Stress-Test,openrouter-gpt-5.2,1.0,0.0,0.0,FIN-01,The model explicitly acknowledges the existence of BNPL and names several companies in the space. The idea is a verbatim match for existing BNPL solutions.
O27,STRESS,Stress-Test,openrouter-gpt-5.2,1.0,0.0,0.0,FIN-02,"The model explicitly acknowledges the existence of neobanks and digital-only banks, thus PAAS is 1.0. The idea is a direct instance of an existing archetype, so CNS is 0.0. The best RPAC match is FIN-02 (Neobanks)."
O28,STRESS,Stress-Test,openrouter-gpt-5.2,1.0,0.0,0.0,HLT-01,The model explicitly states that telemedicine via video calls has existed for decades. The idea is a clear instance of telemedicine.
O29,STRESS,Stress-Test,openrouter-gpt-5.2,1.0,0.2,0.0,DEV-01,"The model explicitly acknowledges the existence of AI coding assistants like GitHub Copilot. The suggestions are parametric tweaks (specific domain, workflow, enterprise requirements, quality guarantees) on existing AI coding assistants."
O30,STRESS,Stress-Test,openrouter-gpt-5.2,1.0,0.0,0.0,AI-01,"The model explicitly states that vector databases are already well-established and names several existing solutions. The model does not introduce any new conceptual primitives, instead focusing on differentiation through technical or product edges, which are parametric tweaks."
