prompt_id,rpac_id,domain,model_name,paas,cns,fni,rpac_match,justification
O17,AI-02,AI-Tooling,gemini-2.0-flash,0.7,0.2,0.24000000000000005,AI-02,"The model acknowledges the existence of similar platforms and major cloud providers offering LLM APIs, signaling non-novelty. The idea is essentially model serving, a parametric tweak on existing LLM infrastructure."
O18,NOCODE-01,No-Code,gemini-2.0-flash,0.7,0.2,0.24000000000000005,NOCODE-01,"The model acknowledges the competitive landscape but still frames the idea as potentially successful if differentiated. The core concept is a parametric tweak of existing no-code app builders, focusing on a specific niche or audience."
O19,NOCODE-02,No-Code,gemini-2.0-flash,0.7,0.2,0.24000000000000005,NOCODE-02,"The model acknowledges the existence of competitors like Zapier and IFTTT, signaling non-novelty. The core idea is workflow automation, which is already present in existing no-code platforms, thus a parametric tweak."
O20,SEC-01,Security,gemini-2.0-flash,0.7,0.2,0.24000000000000005,SEC-01,"The model acknowledges the competitive landscape and existing players in the EPP market, signaling non-novelty. The core idea of AI-powered endpoint protection is a parametric tweak on existing SIEM/XDR solutions, focusing on a specific application of AI for threat detection."
O21,SEC-02,Security,gemini-2.0-flash,0.7,0.0,0.30000000000000004,SEC-02,"The model acknowledges the existence of password managers and MFA solutions, signaling non-novelty. However, the core idea of passwordless authentication is already present in the RPAC, making the conceptual novelty score low. The idea can be reduced to ""Passwordless authentication but for enterprise apps."""
O22,DATA-01,Data,gemini-2.0-flash,1.0,0.0,0.0,DATA-01,"The model explicitly states that the idea is not new and names existing players like Snowflake, Redshift, BigQuery, Synapse, and Databricks. The idea is a verbatim instance of the modern data warehouse architecture."
O23,CONTROL,Control,gemini-2.0-flash,0.7,0.0,0.30000000000000004,,"The model acknowledges the saturated social media landscape and mentions existing platforms like BeReal, Discord, TikTok, and Bluesky. However, it still frames the possibility of creating something 'truly new' without introducing any novel mechanisms, thus scoring low on conceptual novelty."
O24,CONTROL,Control,gemini-2.0-flash,0.7,0.2,0.24000000000000005,,"The model acknowledges the difficulty and suggests niche approaches, signaling non-novelty (PAAS=0.7). The suggestions are parametric tweaks like focusing on privacy or a specific vertical (CNS=0.2)."
O25,CONTROL,Control,gemini-2.0-flash,0.7,0.2,0.24000000000000005,,"The model acknowledges that differentiating from Amazon is challenging, signaling non-novelty. The ideas presented are parametric tweaks to the e-commerce marketplace model, such as niche focus and curated selection."
O26,STRESS,Stress-Test,gemini-2.0-flash,0.7,0.0,0.30000000000000004,FIN-01,"The model acknowledges that BNPL is not a new idea, but still frames the idea as having potential for innovation. The core mechanism is already present in RPAC, and the suggestions are parametric tweaks."
O27,STRESS,Stress-Test,gemini-2.0-flash,1.0,0.0,0.0,FIN-02,The model explicitly states that the idea is not unprecedented and names several existing mobile-only banks. The idea is a verbatim instance of a neobank.
O28,STRESS,Stress-Test,gemini-2.0-flash,0.7,0.0,0.30000000000000004,HLT-01,"The model acknowledges that telemedicine and video consultations have existed before, but still frames the user's specific contributions as potentially unique. The core idea is telemedicine, which already exists."
O29,STRESS,Stress-Test,gemini-2.0-flash,1.0,0.0,0.0,DEV-01,"The model explicitly acknowledges the existence of AI coding assistants like GitHub Copilot. The idea does not introduce any new conceptual primitives, as it is a direct implementation of existing AI coding tools."
O30,STRESS,Stress-Test,gemini-2.0-flash,1.0,0.0,0.0,AI-01,The model explicitly states that vector databases are an existing technology. The model does not introduce any new conceptual primitives.
